Id,Price
3420,124509.50303853926
12262,247705.92193982477
5032,147489.6234582345
8949,290082.7787273068
15567,236563.15474354575
16389,155391.90325473563
7809,79190.60926918827
8990,163307.0070284704
16089,267481.7678243468
12743,111283.05212886803
5132,124968.95465750265
1619,274484.6219356202
2428,93331.72580138315
16741,168554.63587985863
13193,208400.07730710047
12588,535091.2813197366
5067,163750.72069944956
14685,123829.29928451084
2292,156563.9622355066
5746,130786.18358894088
12578,168877.1542383616
14834,165646.66584581468
2147,186223.7296520135
8222,133031.42345454267
10419,245397.54680826585
11492,232742.9975251916
3006,222965.1730002667
8761,201188.05587764925
15371,338070.59299615934
16367,162432.40973875305
6317,255845.56176037394
10878,270086.1477331881
3895,160264.3076129947
8041,253556.14714181167
13428,453539.07093081716
14669,159362.26540773487
1006,174815.54053622918
12271,173780.67655477568
3764,431530.2472708923
7675,194230.15487312054
11709,291509.47560890584
8629,141990.02578368614
1105,286105.1128155965
6096,173364.1890607909
11727,199811.16643589173
5157,184718.92385650918
3679,151960.41795061363
1755,149491.493649347
7391,177235.8898306258
7425,111278.14599471929
6882,427294.76372471347
10752,358966.93508198723
7472,197855.6813530507
14320,111283.05212886803
9596,153998.45353854194
5317,206591.82699733152
7378,99093.75995808098
16154,173452.34919042303
3464,203427.00837860396
4197,231928.33753520917
9477,115045.24720126108
12705,194089.0305388802
16426,204878.04197607332
1481,75519.6127651189
9946,230893.75525853448
12025,195653.8963496624
5341,255073.34186265292
9923,311654.2426416648
7953,309834.41397540283
11066,235546.74830639717
5037,176219.88639350227
2509,185819.47379382988
4937,388691.3700165744
12089,410317.0638093349
4964,158177.58491596935
16500,256377.31273954734
4625,148393.32962862417
2363,381822.7993643511
8148,184387.12351753557
3804,178781.46251066757
4584,151014.92370202194
10694,127880.06408373857
2691,191331.87705369294
2983,210079.6179424308
13563,360772.43587193463
10747,212066.4184807975
1721,203856.006551599
2789,274131.91480461054
7214,251245.18723293793
8659,215081.00987828674
5107,302554.44887454703
3843,224140.41039042667
14610,389194.5334056725
15505,167298.52357771213
5060,237577.2283927005
16055,280455.5801039321
14963,194739.03374293662
4118,145386.2170332968
1672,217500.13408831152
3209,187347.34897007904
16515,141256.59614452592
973,173180.3293455282
12529,188096.9508457997
5896,117384.5813202122
5450,352104.57897942385
3249,183364.1457714741
8911,189424.85612328912
5898,226100.6603766208
1024,183916.3552986164
4766,195022.92508921653
15804,174543.7348971206
14303,217236.37760351136
10707,193864.86184987763
6605,207204.23387837666
1138,471649.3819742872
14088,438550.7626236583
9154,182001.16761631123
8190,195651.3482710577
398,281890.2021872938
13302,240792.74694714992
9696,154588.3787795869
16786,120736.56081633616
16230,197796.68666080094
6552,190110.67355860106
923,218826.30348428362
9602,325767.56894777453
5857,274187.81146961113
8120,169440.1096218471
7134,187540.31026198156
11726,161958.13603680502
8069,120803.66443379133
12420,176631.8448208845
8604,187700.32056287484
4854,298737.7017974942
12212,187990.19479168917
12099,339866.0132488026
3882,412898.93010977516
6995,348861.01591608545
10172,229846.54362664866
11672,279115.4314802411
12897,285257.37289305223
16097,188169.66410149614
6779,268531.22173464193
11199,196989.22487315297
10816,427925.1903196758
143,380632.70759554626
5399,241158.99066326977
3286,160966.04009735596
13706,191055.90923420974
1935,383894.56948191766
16000,172566.2222312658
2860,221885.14818296963
11407,178404.80299849994
16378,254990.87230491792
12278,174800.52612153252
3842,167817.56213592985
2692,349205.4210041842
7699,192444.51826893765
6825,310727.5688889666
7268,343629.98433033825
1477,384562.66082413
9887,164375.39227252916
9436,186356.42581605804
3179,219060.24025519573
1350,452208.9564294965
10643,208175.403926506
5793,289099.12386036885
11494,447943.86613550695
4206,199515.85626888924
12419,247210.64917334032
8530,240364.2003425116
5985,141846.49133881065
8908,217945.3459523552
256,125092.35716202823
7234,183244.9820239875
5648,205471.9564164186
3014,221548.4704092202
2184,182552.04218617256
9189,273174.13227188005
14884,199410.70591525393
10333,192859.708561766
15896,147517.0169400897
13269,135860.72625001048
8603,224388.98833627737
15087,189381.95923837222
4344,213001.69755777653
7981,78929.21321178482
10908,228644.131727406
6190,157585.0115104474
11742,194356.34165117383
9224,153515.24999115343
14667,193954.88606833547
458,184072.24926244558
2464,346546.69907988864
12320,239011.9706433881
278,206649.1840843708
2912,186104.54529507709
6698,206699.0147735611
4510,141845.14082226693
4183,188258.0678140243
5551,226265.1249155086
12187,171100.59971362835
7948,239233.8095024961
10808,182779.50614115206
12432,184845.93190790594
5356,176575.9926248935
8984,500931.3671046228
9203,178700.91307760763
15412,76149.10556912786
12041,128210.87556087732
7644,239903.76970570956
7071,198258.73659539528
10685,169350.02331104237
6763,275247.56513441016
940,135317.78367061145
14959,213649.69382531388
1338,147873.13524995657
5351,144501.0109147858
6524,186165.4336823416
12516,160112.0210788278
3288,265479.30059561273
3146,231913.29037369043
3954,176701.06136453358
11955,187778.665742121
1211,224565.5659291174
15668,211599.3883250586
1320,78814.49085628842
9108,178090.38095560338
16482,226451.23501375987
5017,143637.1839208415
8290,187562.04224928076
4304,382517.4088276518
1930,210013.23300278047
12530,175135.5979963642
11295,321111.1762668935
3002,151402.755609363
15483,174135.29792985093
11525,206470.37293851443
13978,135558.6621499978
4885,147917.74151028064
8325,170886.15847849273
3630,137755.43249816183
9165,185858.3583050205
13945,231036.59078870155
10663,190728.9906469223
14803,180839.68018919017
7621,170405.06481452368
8205,233062.33581128204
10387,203856.006551599
5457,146617.46636924348
10234,350816.91888985405
6251,173856.73755008623
701,251964.9706870757
7930,177715.95669175897
15028,138781.75414697945
12172,73700.9233461165
5805,186020.5441192208
7411,282793.0455995692
14806,177900.8842535554
7890,164802.64598549495
10440,159775.461746698
14926,175134.54100356193
5381,163453.26222554434
3800,420509.33222945535
10511,230907.4524655597
9324,237153.7864876372
3313,197360.45267398385
7351,145150.82253330934
8459,181979.44527133965
9957,129463.23687027331
12024,195346.18477029138
4380,251696.5967392065
5042,129881.73289908987
13289,143574.68576672135
13407,345519.01816511014
13258,159485.8524632605
15993,282456.53928803
12525,165447.23096269002
4062,226240.81920198328
12065,279812.2702225319
8227,174414.898346896
11333,172907.27433469403
2867,135660.85040319932
3319,238456.55018368165
3523,333711.7269091584
7055,202711.9710305109
14930,174682.39293216457
3444,144259.61308909228
2940,313910.02700237697
6935,370501.93849523686
16116,433879.1909806598
13370,250699.5074425045
6103,205986.1395397291
7446,195121.59634577413
1859,177633.94511364846
4079,172745.89794869375
3228,160175.84183977774
9665,160113.4663285998
15957,384481.7415717492
11533,154072.7173792703
2314,126328.67990949884
4096,199161.89850232692
13437,189473.03009051975
5980,229119.82930987375
2008,197581.3443227512
6754,188606.88105625217
4129,157399.0248862997
14557,293816.95440240955
7096,324844.58682716277
14297,249923.04281174083
3967,197699.09441827665
16485,128069.88356226266
13075,327563.0073554748
14289,185555.29758751116
10988,154735.30287153652
3230,144055.8906721815
13250,176244.89257510484
2559,187826.0730585526
7739,361983.0020249186
7213,177768.71477278296
6639,206464.0974718681
3164,287803.3644590626
15207,161953.48732498934
5113,184839.56965563574
3929,139751.99108352343
14493,237162.43228832044
11110,177071.1416579472
2033,188912.7462224519
16057,201797.6193666114
16709,215531.24881302047
14313,146915.6956195975
1028,298931.0830627558
7187,100825.08181259304
3738,290618.7950073917
9869,341787.7220775172
12644,190493.3130500549
3686,112180.63678133728
9196,258891.1622531101
12326,208527.3768594198
4936,193507.12351743766
13314,183966.57115413723
9857,354638.0296148943
519,184964.08173271743
8410,162183.43509601502
1720,168654.50936736428
10341,233377.04122917663
14415,181315.63503355475
10613,292302.3314970545
8027,220705.99762914272
15539,261500.56042039226
7431,261500.56042039226
1370,148086.13588675286
12708,151912.7449128386
2250,204050.46574325443
14758,136273.1996347396
8525,374780.93730961304
1538,265071.3954685986
1142,154991.1200182945
1152,225797.42119285348
9802,181439.1048146673
3331,316285.1256957077
15203,178366.69860707893
4247,192839.30527574505
1976,386916.4460072195
2346,206114.60001473164
10078,253163.48105529658
1938,200160.01129912774
7819,178781.62696042296
2168,267813.29066216416
15634,207173.4339367682
8465,233062.33581128204
9313,161139.89106228633
6539,137620.71934875593
6325,109161.09443735536
13442,267668.01847987634
9967,187871.3551468865
7893,208532.52602773602
2861,213276.8995275026
11031,317452.4809021962
15073,124338.0489029127
13837,173712.8708085264
2524,248774.14217157406
8617,204707.12579353456
13513,192177.90066415467
3081,323611.5612252215
10675,406316.72345719737
1907,92213.51757265927
4872,239723.07800631344
16274,437193.90752675885
11837,220206.30709450893
16577,245823.88487427402
5231,344062.8547138157
11315,215760.36949081463
273,203856.006551599
8363,208126.40007274583
4255,226676.36055138404
16330,245750.12594870394
11528,180171.2576610924
14799,252038.69404484384
1611,283695.74138630717
9234,187469.46565903636
1633,105831.41592706095
6791,213636.09177914093
11567,437086.8789413577
3070,193257.44693363926
12094,266984.6884854181
14335,332243.9701890536
137,156357.5600564803
7182,156168.0280218082
11718,175085.56761029895
5194,97730.20553940369
97,355143.39666624035
5118,375786.1531153514
13920,302464.4560865515
9952,185680.26175474533
15337,219671.05154748322
10243,215355.0804927161
4048,443665.9677222351
171,171536.35205517674
11378,161593.79983322095
14190,177068.7147910834
15265,143821.52440471126
2740,126807.91227112117
5573,287210.32906032505
4481,199303.2999341149
2631,154235.373892373
4984,257806.70453378974
16466,178292.1895803051
16716,122267.36313808747
15325,188855.3620406749
10115,184951.96546202374
117,531248.4965399646
5476,117468.49134405146
11757,182412.2346220668
12359,126560.97924409306
15546,179423.97031292855
8133,157399.0248862997
9018,390294.40931196825
2075,161479.19043775607
11170,320062.45530802826
15733,206561.9350757999
9280,148270.53724190436
10734,336296.54432666034
14071,150563.9915065432
7373,248651.27484797852
14736,199207.88731778582
3458,114529.16879110287
6183,166137.05159784795
7825,197360.45267398385
16775,169777.93753745852
5717,186358.32012025482
12397,135969.5125291408
8189,513330.0897390505
4423,212256.38674797138
3994,149645.40166030257
10342,199369.3270293213
10051,177651.50850257004
9453,139605.92013733572
12593,460493.7918838179
1274,82748.33108881862
6933,380857.5728575712
1761,140354.50770493032
7157,356205.77225742274
15169,156654.86753068655
6792,284881.99468454975
13830,176925.83726547874
7240,198342.76706370013
3051,259690.80395225508
6550,119200.9715338102
4603,206761.4145563991
5729,168811.36720569304
13473,332397.8597255268
15104,148304.87516287784
6599,403800.72909569036
2216,266130.7376037254
8721,319775.96844964416
3645,195461.3100752866
8664,206699.0147735611
11001,199851.07596453957
753,156556.29170672596
8129,238787.316936373
15235,188573.5804332929
3359,232500.3719699287
10424,220337.5062195739
10226,202535.54576204816
9252,200803.47171317515
3008,253248.32729831652
5849,173910.37878162038
8494,181504.2447619309
6764,272447.6724711873
12445,302465.80744110426
11716,171707.14946995937
4508,122813.5029915245
5669,200396.03599610005
11427,130804.91788264632
11065,178306.4332347172
8910,212468.31558032706
16401,173640.01354537063
11913,157891.68387462996
6221,189035.10795373557
10839,198483.4155998436
2809,204148.23820445247
13311,151747.713816587
6866,188073.76773455105
6019,186427.7721952324
3024,172115.11347569688
1391,231954.48962314683
15904,201713.74173889495
15858,263137.0298197685
9911,252970.94175411868
16579,213218.44827738864
4394,279753.5903389256
1468,484883.87634138495
12965,157772.86265798274
2249,184830.42246569155
14384,157678.25537195592
13040,104801.95538078673
8872,139605.92013733572
12864,253815.9619999008
15712,168813.0047377285
14049,164813.1684116916
1840,102093.17104392235
12019,170886.15847849273
8948,166510.16780677598
15154,213841.28851409644
6943,141186.0247344344
12564,401221.49821221724
12766,172023.9268913759
7255,203728.27016155585
7962,160925.1296293367
709,134863.28048973234
4634,158639.9111707959
889,212814.303360965
4774,146328.45803539664
13890,193981.16962632278
15431,159254.78021284036
8726,366285.29590299504
10373,139706.6975747283
6413,175831.1406962552
9761,142206.13035044196
15864,165912.81495505702
6147,138960.0264613739
3384,207214.13164244476
320,273112.01815463306
8006,165012.53396023787
14395,166929.17462795344
14976,105167.04899004483
12185,217549.98092842696
4779,125242.75348507724
8551,138890.1925749985
9025,198693.5741792898
10616,226986.7806095597
7475,123226.9425548203
6341,317899.7606427487
14163,144208.56609457725
2211,190296.03121167506
10532,261328.9081424969
14338,138536.26566164815
831,175021.86510880027
3382,180297.91889124727
9209,291229.57961647044
7188,213306.7724160583
7197,209688.20119826894
11270,175563.47610201972
15918,105160.97611362197
6937,436366.2378146366
6178,194158.72529098619
10668,125852.33177379039
1413,270157.62574695185
6884,368303.78394720884
8266,211223.7001146129
14019,210470.30815052093
16764,142995.9605205793
15306,159942.45173742715
3740,252442.70387554524
5298,179712.72550370614
8319,184342.4917906163
4229,187453.31427764543
13429,217608.60979502054
1753,444107.0051982283
860,251795.5786098825
14219,151069.36047334567
12113,230729.36923937855
11309,125264.75167165222
9930,199397.69416872822
10570,198429.84144755645
2839,151308.95815914305
6699,117136.54715354517
16647,121477.85200311636
5325,230418.12738966255
13733,152800.4468523245
7818,328529.7056457723
12505,215297.28791055694
9489,194586.9802851728
10106,194430.07330648683
7864,224549.8302541895
5134,248589.52722143213
11859,161501.16427743342
7440,347191.50595836464
1525,342534.9552504711
7339,181589.39503675324
8,372438.2522504324
3248,116149.31595655571
8995,235232.57975994056
15178,72462.33959731195
8594,161383.37128016292
15770,241540.700236584
15859,357121.90621987695
1735,328650.74381016975
11410,511258.0201616635
16397,159835.86640875184
3572,150442.88253639272
5501,106424.2664566057
969,162226.52274390167
6977,474972.5338426648
1233,180341.5041261664
4258,170810.17270284635
90,443485.1974508459
16650,196964.155747668
197,107604.73815608586
12514,240228.92136615084
4367,168153.19831884175
3199,202667.64638205472
5600,206385.56035562887
11641,201390.55684519876
14609,117398.48379801243
12775,156711.17740814076
14240,173720.60162526788
7933,177584.75840350793
6945,364664.314043303
14006,186431.12109440303
6320,244564.47811453018
12061,182630.78054842458
16369,206923.75229928654
16354,372371.4739248367
3970,303750.0192839329
1048,203856.006551599
3639,215355.0804927161
14448,231589.517662166
2812,424200.02859451924
3932,154145.5945709916
14875,304717.353981846
8883,113693.0168042976
7622,316546.07204350724
7252,117171.57395934407
9751,179058.34191329227
2378,187519.19230969288
6816,252292.73818526271
15358,201843.86837809562
7843,158933.21039532576
10448,383849.221054581
7840,270586.45039011317
8880,235581.45524146696
12551,349639.6157386642
15470,193228.2962319656
16207,207611.73719874086
12123,123148.34049866509
15247,397435.6231810895
7481,206167.31959353306
16171,337987.9651046392
7461,337752.60021498846
902,234145.42682280252
13094,155188.42712811544
11584,250322.28745569458
4462,198385.2630279378
15576,140796.02025167254
16606,254541.35811000344
5427,309416.9649683718
7725,167172.73104025132
5409,193316.15964717383
12579,123829.29928451084
12013,239192.24293125814
11321,192803.06235751763
9932,156304.74197426834
591,158843.6488431239
10357,195594.69606716005
3336,250542.26549942384
13,169871.27179930126
4809,198217.14674848586
7555,177592.86201362297
15172,331687.40850878076
6989,181461.46430018003
4707,190731.82389698635
2046,246286.56986494266
6495,95591.01541519846
3873,183947.08217799556
7061,203856.006551599
12112,195766.28547483648
8917,295877.37939072185
7735,141793.86244702485
16442,215355.0804927161
4244,167460.4229946679
3747,204992.49781641425
11086,170413.1520163841
10080,208546.91844410304
15057,255151.33638325756
1331,182004.50502546606
8891,165548.45879123348
13411,222276.31226786165
16730,227717.50801553027
2267,189416.8269240787
3022,197443.85072291765
11190,215355.0804927161
11857,184702.09661736566
9318,176655.2259270678
16512,191828.55899528583
2053,213799.2251300559
13707,139283.3099029107
12143,163532.3709396706
14080,168472.3591564778
6130,178518.62375138403
7936,97644.97820412375
10101,169665.35334547542
5663,199901.26537464096
14811,117136.54715354517
1366,190065.62730364272
908,204712.98216634386
2953,127387.0957675385
14629,156481.07231081568
15096,428258.34601977404
2115,196894.545139673
11770,176243.1453842022
12701,176021.27830179955
14584,137687.8229662111
1893,410553.33811575745
9501,505932.31281143695
2138,178122.6626804581
9346,215430.64011052984
15960,370998.6455141791
8230,172613.29722617223
13843,204928.08232271945
13810,220975.52953588066
15650,184420.37474393862
9974,139544.03037077724
12200,186719.28699775328
538,205602.3215363701
5334,203819.25559396503
14823,117467.74916232057
4817,179990.6437199468
9041,201807.83038793062
4359,249837.15018748588
4852,232441.14338835567
10141,129856.70963802523
1503,198813.0256978243
16256,435458.82527255185
683,112787.93596696816
14382,226285.97155728715
7248,204298.97252248885
1200,187669.08580857312
3563,164674.33854367665
3681,395012.9206135105
3053,256229.73086706136
4099,209703.6621799178
807,132525.39683198818
4658,318062.5096223443
3535,171369.0360280769
12548,154807.86308957738
10488,198742.15878470882
5851,167927.02478437725
13736,217273.81596425088
875,153990.3199919723
14449,163983.88369201915
3958,344480.14394748845
10727,183362.65894214268
11296,131194.7435347448
13646,236627.90803671937
9599,237523.2753364694
7135,234793.06886773254
5943,340291.94567607436
2695,264834.0871717367
6766,204715.20641208423
5630,182010.03196815768
13586,194673.80352739707
3507,426300.9432133584
10014,140306.9040826468
459,280570.79782445263
3582,271889.3560752366
8560,250112.4806943221
3372,174360.4404026729
13109,284641.06989584415
8160,217690.15717783925
10706,233572.64305612954
9104,333021.54231540207
2870,191233.04927171866
13712,174124.47004599596
13924,136522.5428899398
798,234480.44414296295
9750,412435.0676602686
16248,386747.4443361414
3170,177595.01663019505
12700,239742.26256168328
10601,133733.71189689267
514,196758.79055348015
4010,274191.72658366204
8124,164201.66297456832
10800,158041.00698454859
13628,185859.681090014
11637,137338.87625097382
781,183010.66802880852
16156,190266.8446897472
12618,261434.17354434106
9766,178089.58157539723
15987,258560.65884971473
11051,356523.9451583178
7673,208561.85277524035
1245,457281.0644165586
2443,159044.26381205567
7413,101232.17181189715
310,149322.84057314176
10921,268409.3785998493
8709,100651.66111906123
12404,337003.5667007032
14986,205021.8818475273
10714,333834.8857743951
14286,216371.64406092343
13828,359202.1967745426
8926,418967.43582553044
12233,186188.8354256284
3913,196555.6904438233
5221,195945.11648353402
14965,97191.78682175955
862,188400.5514163282
13907,132422.5387788078
5418,191779.08634401945
2045,177611.40855533638
13321,185415.33883347953
2762,237919.83587808654
13888,184855.44841934266
14962,122725.80305398935
13305,285327.67305197724
8487,247372.9034820564
7146,165321.0071215128
1134,184910.38569032488
15092,346069.7549563245
13760,256145.7022933209
11958,433575.0716096696
3177,180809.6337018491
11350,218798.39332531177
1524,126360.59190687824
5527,267814.9220859746
2872,200238.7533066445
8602,351763.13661589264
3067,328475.5542594271
10435,212210.52799391
11222,210199.4009744668
8700,171271.2397320383
10961,211013.2410537367
14305,187127.96043472772
8362,284934.7804936943
4979,155261.94007769992
7180,336680.5345247241
5763,144389.94965640584
2192,218899.5261414695
13581,196007.0270143459
10720,157399.0248862997
1358,245758.85273266473
13366,319688.61688308476
13539,382470.8469626215
12849,192593.34760866978
6794,175085.56761029895
525,416625.4913874235
12223,366563.3754937071
16271,157981.66512933793
5818,139324.57720586567
16588,278883.0164344519
8981,124968.95465750265
16476,127500.92016247864
14663,199776.5197730214
3,143092.8033142837
6615,129115.05041812474
12215,297428.6280015915
304,257150.29099352733
13634,331078.5442175574
9208,192507.60683850403
2175,165859.90572243647
250,215123.54801059153
6045,184569.28345170582
10516,155544.81183550472
1852,464822.67428582505
1573,205099.25569291617
15079,172409.2141745846
5500,173763.65616306668
15775,184701.49719965123
3198,162948.01033589747
6718,194154.79984159724
4149,186732.54302525884
9627,259690.80395225508
7595,280838.49166877824
4538,166915.57107621804
3555,239744.3521328856
10483,397657.2878443773
8834,167830.7829882824
16412,165454.63365714104
6449,159362.53765499764
2767,182273.77654617815
11498,176017.56814187416
16472,139605.92013733572
178,289085.0396419948
10948,195021.24399436708
13313,322161.3841678458
8065,143741.60979582957
102,168581.64459286735
14428,171480.94274749391
11973,136720.66155000372
6663,175294.575607829
15989,135028.96761723483
10955,409813.497342927
11772,142779.92771827834
11364,276866.23889332346
7082,170843.781232933
7749,535423.1532229356
6428,143618.46032597576
6869,105167.04899004483
295,175535.08537930282
12266,239015.950164227
11129,192572.62891540705
826,340629.12376719486
3262,255073.34186265292
15641,339540.58744830143
1662,416924.8230826285
10926,213766.9414153017
10232,235135.3464364837
6376,181013.28468174193
7817,184758.711127818
354,196191.45979019685
10076,199874.29640627507
11379,296325.38592632016
10184,124567.56528258149
4696,365427.2461198167
13562,508775.0620296024
5436,184208.2266745399
13196,148329.3022229495
14939,316559.3067624842
14004,212238.24561935186
5916,170048.69363792718
7229,185071.57803443438
9143,170685.1696905342
3440,188380.56533674122
319,175660.4938051038
11683,235758.49746833945
12647,228577.53399047707
12788,163846.68332591793
13662,231622.4776308595
423,276219.79164590157
5222,200569.54144810658
9242,224078.10855232336
2641,184364.40944631057
4855,152996.69543041664
5360,197183.9222358873
9799,172505.44540405436
5526,243637.9197248323
10309,151419.2352787432
2144,370417.96157571266
7191,191586.8444119134
6732,162526.83031614256
14789,157749.34278937278
13525,158597.48327351589
4066,371220.0061051036
16422,195390.76470071278
14890,202029.70360654657
2922,225326.7955449915
3601,133514.1223325121
13416,109107.6357797353
14363,180169.8580994939
9496,302255.69481682114
7115,288004.94526783517
8615,168505.3092418392
5218,72452.56156485974
9493,199572.93234500082
10623,191648.6769827003
2272,125319.3285751928
3352,309465.8909722032
84,180135.00917178733
8086,135558.6621499978
2595,206981.51796165865
3531,158723.18034264786
7460,351280.1736198426
9214,261267.7200657208
2790,268671.8932896155
10548,232518.394367148
9218,176445.17822019442
7435,186549.96764225434
15780,196621.51754906322
7640,197389.87968361482
6223,195613.21989387076
3425,114154.71679162805
10582,147569.55329659328
702,246972.966903162
2111,175985.28343334113
11730,181978.0802171035
9865,232804.30977945332
16478,329093.3836163613
1885,216482.04960701123
3956,380916.8164670652
16735,143867.52791763388
15264,173497.29612619625
15971,174827.4783786385
5584,222549.79325506033
15242,194411.86106442957
14358,182591.8010407334
11300,224964.95915220148
5446,175085.56761029895
3934,178363.35994255616
6610,168887.5240888724
10164,357209.1576786034
4646,189976.4947981796
13304,187024.09543266505
1985,198257.01086084585
4746,137338.87625097382
7963,208432.98345053068
14083,275439.81840740057
13140,316012.12373045145
15023,283463.6851446433
13093,241346.11900012652
7160,177561.93748014694
7407,193721.40545596083
16056,182779.50614115206
751,482810.0798070312
6179,94655.70223488823
9137,265114.8085634453
10992,287374.94073825487
5744,343231.13942536747
10884,174358.22736069397
12858,280300.84143171785
13005,333052.66095108533
16714,190420.06611800275
1419,251999.97633338586
6064,197688.8303247055
3771,201765.2968367049
5945,457987.7398346232
8453,69924.97267057515
3806,157399.0248862997
16748,254718.47746108886
11380,220416.37621492366
3107,203501.2159597398
12003,203961.01532071148
14567,291372.03642387444
1079,195528.61761151926
11705,163185.6306572627
7814,212952.78756463033
10174,174768.5963828095
5514,219645.957691101
5265,235290.01785745556
10520,364874.9857489001
13195,208516.10353870378
14601,410630.0811909874
6012,179277.71861447234
13079,174920.82430620783
9009,127842.33076299902
3122,187540.31026198156
5470,250461.44971450875
4840,170160.76539983245
6270,249525.96662045515
9158,91476.32191896137
10120,183475.7469946127
10672,309085.74391243706
4573,136917.29344784358
12118,326404.85116379533
7447,123829.29928451084
2171,201310.53015747553
6126,312157.90275412187
2836,178427.29327797127
1457,258533.9483124779
11165,200645.08588718064
5923,230165.74934164778
1813,210753.4143257434
3492,264158.81158258504
1917,333449.4010680782
965,416658.5667545374
15795,156986.7162169646
821,204280.64142306076
4568,183304.10283117773
9078,219872.35151618562
11371,131617.26325200722
5149,191615.829105678
281,200436.9529612539
1918,257316.66225280537
776,139093.7079580197
210,200648.9336364604
10782,175006.26393787967
9653,191413.34320453485
9372,165619.58023285476
5868,187734.10285726504
6176,136127.43796178477
3969,121099.17121339536
7427,168902.7217776801
8544,505119.2992391465
5219,219120.02826510483
16488,121014.66387796753
5855,244883.37485473
15920,121874.0370207495
4393,390645.8616118107
5770,164291.87511461295
2900,153489.4414582909
8622,89069.75666169342
11610,250446.7445951267
10969,124255.88843196808
11029,140662.83727710572
6193,299793.90614289185
14087,441498.13626666187
13623,158717.8573223424
16689,171218.7500556559
1027,223596.739107398
949,150642.76738651574
672,130728.07682605853
13832,150749.92440448856
2471,206367.1273090236
8728,264272.6272483214
7742,215451.93681865613
2698,215713.8784376048
9084,179552.4185673284
6075,255964.42538228058
2874,181527.3336967543
13119,136007.076440631
5010,210446.27395941011
1284,174800.52612153252
1151,165696.39598424511
5110,408650.12059101753
11386,175484.21879590338
8019,201456.20517032297
2859,138921.21623173717
16110,174329.85573332166
16027,293112.2153235967
14902,178122.76715368853
14301,192452.3182372485
2451,182875.230859879
13596,135060.32204712686
1464,127933.86766248086
7927,317138.9264781132
9638,227076.688824768
8009,282875.77188013087
11903,176532.11260105923
9243,114782.9261657898
547,175096.18009293498
5511,125775.01434384802
11247,185212.45104585047
15928,383554.2943130564
3434,227810.9008599396
7614,122364.1503689696
1380,189535.68901285197
2770,142779.92771827834
111,175085.56761029895
5994,129496.60809190333
12341,198164.06134226435
2787,262948.15425244597
14410,277200.33959752397
15983,129036.77238838078
14876,198744.21913685242
653,137051.1959130092
2174,290825.11407022004
2575,381064.06099850155
7976,173967.3727093887
5812,318050.28911984136
13589,415105.64647477807
9122,141082.41817458163
8159,486628.864409667
8754,235714.39725678333
9321,216829.27452281347
13535,180815.41008055198
2083,150517.96406075032
2689,372275.9494865659
2248,269373.9379719595
11649,155375.90720845613
11045,279608.19111826795
1276,77208.67985876571
5962,136444.9030602332
13012,173695.83684038534
4642,169352.84007940855
179,170518.31482825807
15347,438008.34623625677
3339,175292.01040288556
